0.001	6.131066913327278E9	3294.3591990509954	9.789509321721273	9.66497430782874	3.263157073372634	3.214685721689019	1.056755647320572	3.214786468584878	1.6255332133087304	0.9762594346244483	0.35225143199328096	0.3521180497115205	1.0363064671181355	0.9639989339006532	0.46359115475450113	0.431884276946119	0.34796423054545583	0.34724827753390813	0.17521843217093988	0.21638276088360786	0.9693278790225924	0.14788298233810035	1.4808562960695288	1.3643088300287658	0.9464806634988588	0.17220718309019922	0.16715931062118133	0.1716332364562367	0.1665433985422553	0.9000386018839748	0.8480123191566947	1.3191817710997198	0.8386287611382476	14.377355756476751	0.8515806731925051	0.7635528689899811	4.91666530318932	5.0452912228467115	0.6937757980789401	45.64751660545884	NaN
0.999	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	1385691.6177331412	7.307636318910982E7	6936534.111622327	175223.26636956996	Infinity	126285.04274114592	103178.77068521264	23674.839821367954	66700.62302915289	Infinity	347982.68185290386	1043948.0455587116	347982.68185290386	291163.81654834305	472416.93091957935	347982.68185290386	2000.9294440087945	128174.81608730488	73003.35982928054	9137.580659368941	128174.81608730488	4089.9697377751468	1793.82518080657	614.3343980874678	570.4252079184909	6364.6532042922045	1640.910555101862	3307.6368815076125	554.8623033085826	245.58574144315781	376.17971488623857	192.73292960888736	144.86629463051017	191.62079851615536	NaN
0.005	6.131066913327278E9	3294.3591990509954	405.89517223991635	9.78173490886416	7.538276637807295	3.2410328181736947	1.6315848869535454	3.214786468584878	1.6255838801785276	1.0528921780087854	1.0484212565943565	0.6511672036850363	1.5916653601702786	0.9671497111120215	0.6463373523099349	0.6446009796067451	0.34796423054545583	1.314402113673409	0.34627611956065296	0.21643263387543765	0.9857575776280902	0.1741256948821177	1.4808562960695288	1.3643088300287658	0.9464806634988588	0.17220718309019922	0.16715931062118133	0.1716332364562367	0.1665433985422553	0.9000386018839748	0.8480123191566947	1.3191817710997198	0.8386287611382476	14.377355756476751	0.8515806731925051	0.7635528689899811	4.91666530318932	5.0452912228467115	0.6937757980789401	45.64751660545884	NaN
0.995	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	777832.2423339396	195900.14965012428	364505.46742804744	119336.3847067597	34482.46363423264	23964.060594037404	21314.420473228434	15833.460355066984	10507.319096380172	45244.623277809646	64230.62626678884	42359.97443162142	343796.19159918634	291163.81654834305	147629.0165436562	12131.479459268006	2000.9294440087945	7071.542705066411	10563.265805651616	9137.580659368941	128174.81608730488	4089.9697377751468	1793.82518080657	614.3343980874678	570.4252079184909	6364.6532042922045	1640.910555101862	3307.6368815076125	554.8623033085826	245.58574144315781	376.17971488623857	192.73292960888736	144.86629463051017	191.62079851615536	NaN
0.01	6.131066913327278E9	3294.3591990509954	405.9088837140167	9.782043294668192	9.767142874904144	3.261950478352686	7.576793622386648	3.245123581737634	3.2035378288151355	1.6115707257499359	3.1677588637327916	1.0405766382594892	1.5955380347242833	1.0334249368873631	0.9626690722444516	0.9563537545056298	0.9502059920574646	2.969872264580732	2.6230681866499204	0.21643637785857145	0.9857575776280902	0.9273171726478303	5.16722689799085	4.412768333392199	1.4590323806654644	0.17220718309019922	0.16715931062118133	0.1716332364562367	0.1665433985422553	0.9000386018839748	0.8480123191566947	1.3191817710997198	0.8386287611382476	14.377355756476751	0.8515806731925051	5.602718736515661	4.91666530318932	5.0452912228467115	0.6937757980789401	45.64751660545884	NaN
0.99	Infinity	Infinity	Infinity	Infinity	5478269.215186073	4069003.300512461	462757.51343060157	161417.61715168902	186833.27128445928	73545.67203839139	32373.330026577125	21192.39701483213	13946.140521450352	10642.640774154424	8864.477199164843	24062.992574103886	29146.35445219391	15772.525274298947	42465.924955411974	291163.81654834305	34379.52417871491	2629.8408942707683	1103.4725774189258	7071.542705066411	10563.265805651616	9137.580659368941	6355.1569320982235	4089.9697377751468	1793.82518080657	614.3343980874678	570.4252079184909	6364.6532042922045	1640.910555101862	3307.6368815076125	554.8623033085826	245.58574144315781	376.17971488623857	192.73292960888736	144.86629463051017	191.62079851615536	NaN
0.025	3.678696379152062E10	4746.419193530404	890.6322307000274	147.76579403428602	329.4972940442683	136.3894624867094	46.372657129251536	45.973816657589595	9.203832299247575	9.157588501390817	9.09944839432953	1.6054118460236297	3.153331984400525	3.127602317592687	2.5762268159921216	3.0770856977563494	2.675521093669357	7.797178919951337	2.9359198280477727	1.5492706788871662	2.5793345780367822	1.489826502958396	6.485227811933507	5.639802279370207	1.4633035332881257	0.8879279227897817	0.8869737290757184	0.6096316584871407	0.9159090370516371	5.409634216509025	3.9100373430064246	14.811752621308553	5.435227498385424	17.907787181957904	37.64553109900277	15.179043357129961	19.29516351826753	5.0452912228467115	0.6937757980789401	59.33163847642929	NaN
0.975	Infinity	Infinity	Infinity	6.675681657111414E7	3977688.211682095	1224287.0045748805	233003.73338272437	104497.20025807814	79731.84744360854	40008.471991142236	21598.269170452142	15170.029418453307	11480.53570167824	7084.283024969471	5595.940376180011	5046.081399278561	3703.4196097054137	2955.042012942243	2619.9293467636303	4893.476875646626	3526.402816571803	1902.2649453875438	1103.4725774189258	1263.135637289454	5150.672695808761	9137.580659368941	6355.1569320982235	857.6697254986855	643.6354202024874	614.3343980874678	570.4252079184909	6364.6532042922045	1500.0972720462116	3307.6368815076125	426.81702719966347	191.7369866379674	234.4441014590271	167.294503041965	131.81252070999457	191.62079851615536	NaN
0.05	3.678696379152062E10	4746.5	1522.544452276893	500.23814790449666	690.5297157566318	557.7045088544287	353.28639872609256	305.5226117829226	9.511008568418312	29.475618568592758	9.421281428190957	8.912839783194563	8.957631542239989	43.41006103954534	8.627109052174783	8.88691473360357	8.016246289250725	7.9509010858921165	7.662479983175964	25.81289706036878	7.331108226924344	1.5052390184633901	7.144768906415964	21.794357101531684	15.612538332307224	12.683828750765018	1.4177329351389563	24.957348167717686	4.015912349801216	7.1981516175220825	10.786942173211674	17.263882561232357	11.509186683567682	62.92975561680698	76.05961608741029	40.358471452053166	41.05550898389075	12.560102428922693	1.5256612045214453	59.33163847642929	NaN
0.95	Infinity	Infinity	4.074302715429508E8	3.0958125845245857E7	2207529.755537603	627676.8501111615	142192.54454277395	69192.39757088681	49228.378032369015	31202.60675919115	17425.556172799297	13800.692849088877	8768.717021738377	5852.845736575854	4893.476875646625	3775.8031659546878	2903.8274313447464	2736.089489732663	2054.8516290284965	3166.5671295687685	1892.5404127751146	1335.9877447309016	1023.3590051981801	1008.2410017037654	845.5025181151735	5177.277266808852	3169.222771991695	674.1794947572471	617.4933847888514	614.3343980874678	468.895834200819	2084.7050930919977	1456.0190208472088	354.9394743046882	367.65723649008976	176.81325571180497	189.31559481621792	158.14709795712025	131.5254586108523	182.09522319069802	NaN
0.1	3.678696379152062E10	4746.500000000001	4543.116616217805	1429.5665215246215	2341.7431801310695	2099.9711164969935	1625.2997277478778	658.896191251575	309.46743669392345	255.55817049606168	195.4333145417961	159.01246464062865	75.79680437171245	108.99539232444151	43.45629369881654	86.53352772532874	33.75230592973593	30.90142589263589	33.732520336470635	51.27498447306263	19.58927402000995	7.354144130357092	26.40352253719206	43.734391285969835	61.03844395465215	36.117245987079315	33.09752308092607	54.83318526558173	6.201371110447461	56.94900075856019	21.195710329112355	53.647464858459024	15.883884722978618	87.7931996627063	124.51242988510481	109.35330576786748	57.284335128497936	69.9461128672244	7.88662372599401	87.00665416386744	NaN
0.9	Infinity	Infinity	1.4559989073696828E8	7497238.03146716	1131236.0934392365	327709.781581726	70339.90572736454	45148.62763124603	49228.378032369015	23086.902115097873	13936.029078460178	10633.525124734653	7058.829100204139	5013.731697316691	4118.880857507615	3325.4878035671018	2493.982605147007	2104.7938817651248	1940.8478862613317	1773.6060020949596	1592.9820682591424	1108.4679003380063	950.3851852722719	929.5632511448923	845.5025181151735	826.8294996026007	673.7710856777586	531.8776408641149	387.14978965947034	529.4077756237078	321.01595911532473	392.30699943102564	365.7727839714688	266.2315638232952	191.45633518132246	159.12371380139382	161.53148941850068	131.44265294821327	125.2128627856652	132.05129024096462	NaN
0.5	Infinity	7.527728460115545E8	1000215.3217748954	136580.26068693362	96156.08259350786	50924.18948268313	28789.93855910319	14885.809349020585	13551.215869764585	8941.562760092853	5849.579504964655	5789.390312748314	4290.3207206717125	3011.507926158632	2434.152822931849	1898.5199591355167	1626.5749575798288	1233.2500871907798	1086.093284627906	919.1315208233112	826.7130059795853	702.2312063733732	653.0560474025137	603.1752095145729	516.6058618732017	400.89998074405804	383.96543333940195	336.1087122471407	293.0282559662612	277.09473865637506	243.03732615035594	213.40021448522228	181.59779096127116	155.4141307927801	148.58915972034404	131.2526742912784	122.51829514525346	111.42975203932517	102.86252728747914	95.37667719537887	NaN
